id_utilisateur,id_chapitre,DureeTotal,scrollMinute,clicksMinute,chapitreProgression,note
1001568.0,1000016.0,279.7454,2758.0000000000005,886.0,66.3211349780706,16
1001657.0,1000020.0,75.0,519.0,127.0,36.8477362962963,14
1000324.0,1000008.0,344.73173333333335,2789.0000000000005,833.0000000000001,64.32930627511139,14
1000690.0,1000010.0,387.70365,3642.999999999999,1027.0,87.96627930256355,14
1000380.0,1000019.0,49.3821,617.0,120.0,25.40545652173913,11
1000230.0,1000002.0,138.93521666666666,677.0,189.0,45.27312912355596,11
1001221.0,1000011.0,117.67858333333334,815.0,224.0,71.102625,13
1001410.0,1000007.0,260.9621666666667,1821.0,486.00000000000006,77.14127864503622,12
1000730.0,1000007.0,346.48575,2986.0,855.0,75.20313268796583,12
1000000.0,1000005.0,176.38333333333333,2207.0,640.0,76.66730815972223,17
1000167.0,1000014.0,637.8176833333333,6837.999999999999,1888.9999999999998,63.57091145669653,12
1001650.0,1000012.0,226.20471666666666,982.0,319.99999999999994,64.81663444850886,12
1000512.0,1000007.0,364.0752,4143.0,1180.0,65.56283516638503,10
1001236.0,1000018.0,226.8681,2639.0,846.9999999999999,62.097325673405024,10
1000227.0,1000024.0,366.71055,2849.0,893.9999999999998,38.17510917553903,14
1000464.0,1000004.0,497.3056833333333,5406.0,1587.0,97.7442920110193,13
1001888.0,1000025.0,117.5523,537.0,172.0,73.07829429850632,13
1000499.0,1000008.0,368.67918333333336,3105.0000000000005,873.0000000000001,45.588038225626896,13
1001393.0,1000008.0,570.3300333333333,6975.0,1896.9999999999998,34.105666444911016,14
1001966.0,1000022.0,264.80365,2855.0,807.0,46.358181621855095,14
1000677.0,1000001.0,369.74146666666667,2672.0,750.0000000000001,65.11281723109379,13
1000205.0,1000012.0,630.341,4717.0,1507.0,66.39696326905418,16
1000148.0,1000009.0,90.66293333333333,641.0,324.0,50.0,13
1000344.0,1000004.0,202.62505,1511.0,397.9999999999999,45.02322713279012,10
1001655.0,1000001.0,324.83343333333335,2601.0,761.0,21.77385505058924,16
1000859.0,1000008.0,181.75615,1290.0,365.0,52.38599028483892,13
1000240.0,1000010.0,125.94975,574.0,134.0,58.27278251188148,14
1000863.0,1000008.0,137.3654,1369.9999999999998,417.99999999999994,66.70051745599828,11
1001072.0,1000000.0,165.0,1914.0,490.0,63.45574655647384,15
1000964.0,1000005.0,141.0,637.0,249.99999999999997,61.9727,14
1001355.0,1000026.0,213.2158,859.0,271.0,51.32497345325709,13
1001141.0,1000014.0,304.506,2390.9999999999995,675.9999999999999,46.08566844374477,13
1000837.0,1000008.0,198.22813333333335,1250.0,278.00000000000006,64.41987624126467,12
1000226.0,1000009.0,299.431,2161.0,649.9999999999999,44.33060753733883,9
1000857.0,1000000.0,24.18105,92.0,37.99999999999999,12.37398539937341,8
1000679.0,1000003.0,486.58573333333334,4897.000000000001,1317.0,97.08761300075584,10
1001101.0,1000018.0,159.4118,1316.0,331.0,52.24715978785628,13
1001536.0,1000005.0,276.0,3611.0,981.0,100.0,16
1000697.0,1000018.0,348.47145,3101.0,923.0,23.96270862982872,15
1000495.0,1000029.0,483.4646,4492.000000000001,1354.0000000000002,36.71165671293493,16
1000276.0,1000021.0,199.46895,2147.0,622.0,56.102712045696535,9
1000354.0,1000030.0,144.5972,760.9999999999999,222.99999999999997,68.726986249941,12
1001478.0,1000004.0,151.53513333333333,1443.0,396.99999999999994,14.389893649382714,16
1001249.0,1000030.0,53.03941666666667,401.0,93.0,42.06001218625369,8
1001407.0,1000017.0,695.9298,6678.0,1767.9999999999998,79.7034213477723,10
1001263.0,1000022.0,200.85963333333333,2092.0,556.0,57.65476517746914,13
1001655.0,1000022.0,379.8462333333333,3157.0,925.0,69.18198547673038,12
1001623.0,1000014.0,246.42688333333334,2530.0000000000005,701.0,78.09671854485916,12
1000688.0,1000016.0,343.64723333333336,3435.0000000000005,1168.0,64.80669203838679,13
1000153.0,1000003.0,50.39495,258.0,103.0,56.81942224609375,12
1001035.0,1000019.0,316.7066,3816.0,1053.0,74.13405485082305,16
1000809.0,1000003.0,327.95888333333335,3251.0000000000005,1020.0,56.29400283375897,14
1001776.0,1000013.0,286.9080333333333,2670.9999999999995,724.0,88.01277739248548,14
1001310.0,1000027.0,216.0,2477.9999999999995,638.9999999999999,39.77736875000001,16
1000406.0,1000013.0,531.8483666666667,5924.0,1667.0,86.90154359347132,16
1001799.0,1000014.0,130.24761666666666,786.0,216.0,27.531522857253083,10
1000182.0,1000025.0,474.7119,5651.0,1465.0,46.21764904064337,11
1001791.0,1000005.0,421.16456666666664,2898.0,748.9999999999999,100.0,12
1000522.0,1000014.0,243.91433333333333,2029.0,607.9999999999999,31.8135138075153,9
1000812.0,1000012.0,486.2420833333333,4491.0,1447.0000000000002,71.47060284310255,14
